-3.533026,1,-4.330809,-0.7711428,8.175557,-2.537977
-1.226189,0,-3.224864,3.001846,-5.737081,4.083618
0.4767837,1,0.5534237,-0.5282673,-2.219648,2.429758
1.295425,1,-1.293055,5.175362,3.049556,6.324816
2.129823,1,0.1051222,4.486434,3.880513,3.215645
2.169789,1,1.028744,2.78751,-0.0713662,8.072593
-1.415655,1,-1.872107,-0.4210304,3.945396,2.326759
1.017357,0,1.435593,2.684992,-6.837009,-4.511136
1.541353,1,-0.4270789,4.026968,3.757893,6.792949
-0.772707,0,-2.436201,3.25804,1.101014,2.263976
-1.416978,1,-6.134089,8.14428,4.833179,-0.666586
1.276015,1,-0.4313076,3.436326,-2.198859,5.296726
-3.111154,0,-7.198745,3.943779,2.072933,-0.1598935
-0.0540479,0,-0.7713538,2.453006,-2.139828,-1.47598
0.2555608,0,-0.3266534,3.918453,-7.88938,-1.046174
0.5901574,0,0.3137616,3.751152,0.4076566,-0.8109416
-0.2746513,1,-0.9713061,0.6101593,2.394336,0.4019488
-3.474565,0,-6.962357,-0.4118415,-1.676481,3.352931
-1.736554,1,-1.897032,-1.156318,0.0109839,-0.7404081
-0.4336534,0,-1.806644,4.189669,-4.120918,-2.146789
-0.3223848,1,-3.634669,5.823923,-2.146747,0.6177071
-0.9183856,0,-2.456743,3.148706,-3.609216,-1.01892
2.544966,1,-1.288984,8.293685,-1.815385,-3.804042
-2.579684,0,-6.08987,3.8023,1.206513,-0.8334555
1.125476,1,1.290089,-0.3880568,4.895787,-4.892627
0.6572453,1,0.135155,0.7749299,-0.3057004,5.295794
0.3439223,1,-2.181548,4.649548,1.163486,3.482912
-0.8129383,1,-4.610648,6.592391,1.248817,1.62664
0.1531119,0,-0.9796263,6.197073,-3.483131,-0.4944693
0.1473902,0,-0.0262705,0.2752115,-1.55143,2.139917
-1.601202,1,-2.832076,1.057124,0.9579866,5.878025
4.18446,1,2.575092,4.674842,-2.656584,3.955011
-2.039586,0,-5.403751,6.151209,-1.858102,0.5077333
-3.866703,0,-8.014006,0.8936592,-0.9472813,-1.525967
-3.489586,1,-4.373727,-0.6294116,1.607519,0.6567876
0.7678319,0,-0.0008889,7.578691,-3.916156,-0.4996451
-2.899282,1,-3.35154,-1.100313,5.035319,1.804004
-0.0266107,1,-1.393258,2.092216,2.687028,1.16095
1.796328,1,1.429783,1.050179,2.207788,0.1959824
-1.943126,0,-3.34788,-2.836423,-2.986088,-1.144802
0.3639799,0,0.4898566,1.129783,-5.436049,0.3910616
-0.1305603,0,-1.153848,3.581604,1.693194,-2.70087
-3.635697,0,-7.143803,-2.092799,-1.745813,-0.6734612
-1.517412,0,-3.240816,0.146885,-1.097001,-2.617338
-1.931545,0,-3.322051,-2.367049,-3.988903,-1.421358
0.4225317,1,-2.028583,4.531532,3.245517,1.598623
0.1222435,1,0.0131199,-0.3677485,0.6221954,-0.4315217
4.637166,1,4.676861,1.616108,-0.798953,-1.226368
-1.273033,0,-2.431928,-1.184716,-1.322253,2.424941
-0.078917,1,-1.748632,2.675123,-1.171307,2.16559
-0.400717,1,-2.873523,4.129491,2.729177,3.05423
3.061999,1,1.196962,4.637173,-0.2298082,0.7341545
-0.7120752,0,-1.005742,-3.433566,-5.2236,0.9639902
0.1919473,1,-2.975079,5.809576,1.290348,-1.454138
-0.9931386,0,-2.813912,3.69268,1.424309,-2.427385
-0.0844461,0,-0.838532,2.45109,-4.424264,-2.810919
-2.209188,0,-4.36542,-0.2662249,-3.446152,3.727515
0.4974406,0,-0.4450575,6.521962,-3.456524,1.220432
-1.22841,1,-1.965617,0.2199588,-1.438556,2.728046
-0.9724188,1,-4.055271,5.079034,-0.9324521,0.7669544
-0.30813,0,-1.644232,4.514153,-3.073974,-0.6685545
-2.543339,0,-5.00767,-0.8475937,-3.501199,-4.553124
-1.135991,1,-1.506292,-0.4494592,5.151649,0.2794039
-0.3407434,1,-2.064535,2.647844,-2.966118,0.6397766
-1.153321,0,-3.241467,4.799316,-3.482071,-1.038133
2.555326,1,0.9035841,3.961198,-1.595565,0.2081648
-2.909348,0,-6.053911,1.061758,-1.110179,-4.497748
-2.304808,0,-3.841387,-4.581078,-1.435164,-4.937593
-1.641683,1,-4.035728,3.353092,-0.312408,-1.916742
-3.078755,1,-4.559157,0.8008711,1.977446,-1.726005
0.4470857,1,-1.55268,3.629583,3.81377,3.199053
1.18289,1,-1.343563,4.996564,-0.8071895,-1.218084
0.275264,1,0.4533659,-0.7968467,6.676154,-1.196853
-2.839226,1,-7.076809,6.382026,0.1881739,-0.3846186
-1.897115,1,-1.343161,-2.663347,2.370925,2.317729
-0.5150874,1,-2.269471,2.616041,-1.099352,2.200161
-0.7507529,1,-1.99001,1.505934,-0.9536998,5.817409
0.3433973,1,-1.12378,2.441823,0.4746371,2.915013
4.453338,1,0.8739934,8.773621,2.92593,-0.4607784
6.057748,1,4.739258,5.066482,4.230749,-6.061084
0.0901168,0,0.4523471,-1.311563,-3.365299,-1.330708
-0.9629727,0,-1.674297,-1.841826,-0.2188529,0.6787739
1.06046,0,2.424058,-2.071156,0.0661587,1.305538
-1.839661,1,-5.461893,5.694808,-0.7217159,0.5132728
-2.412463,1,-4.317578,2.004226,0.257418,-0.1870181
-1.710255,0,-3.347256,-0.3978746,-5.447923,-3.697639
-1.088392,0,-3.075574,4.107716,-2.162494,-1.071093
-0.9968052,1,-4.956992,6.771005,2.509199,2.583302
-2.242758,1,-2.464936,-1.315316,-0.3553366,-1.949566
-2.503612,0,-5.127176,0.4019997,-1.554394,-4.165786
-0.6620469,0,-1.653128,1.018175,-0.3238315,4.342431
0.5129059,0,0.6967919,1.486086,-1.437273,0.111971
-2.309973,0,-4.913834,1.093043,-0.6685474,-0.6316629
0.0706986,0,0.0192139,0.0099325,-5.467198,-1.000872
-0.3572773,1,-0.4731073,-0.5772225,0.2299758,-2.76263
-0.1259102,0,-1.309427,4.012589,3.15901,5.482986
-3.043585,0,-5.74018,-2.233547,-0.7270353,3.490207
-1.0359,0,-3.912082,8.952128,-4.669402,-3.393019
2.136652,1,-0.644887,5.97145,-2.523067,-1.359207
-0.8813062,1,-3.075011,3.310908,3.377801,1.993006
0.6250067,0,0.6685666,2.600677,-1.885129,-0.1275557
4.25773,1,4.669259,0.7175448,-0.5526752,4.236874
-0.9232746,0,-2.242633,1.944977,-2.789455,0.4725685
-0.2708534,0,-0.0220351,-3.21453,-7.602829,6.858928
-0.7915753,1,-1.126218,-0.3348997,0.0171212,2.997861
1.585848,1,-0.9158924,5.161436,1.594916,5.717603
-1.097134,0,-2.472496,0.1589008,-2.386276,2.651518
-4.563002,0,-9.121194,-0.4899198,-2.594337,1.93977
-1.407874,0,-2.77146,-0.6348683,-3.169757,-0.5491172
-0.2200837,0,0.0750832,-2.398805,-6.464811,3.7635
1.534132,0,2.662265,0.7260198,-0.8878702,3.693655
-0.9484473,0,-3.845636,9.4486,-2.167246,2.096344
-4.540338,1,-5.670322,-0.6554415,-3.791161,-2.81547
-4.889034,1,-4.218621,-4.404977,1.682924,-0.2497368
-1.115846,0,-3.929652,7.301674,-1.846504,-4.488032
2.765826,1,1.959095,2.369687,-0.4050609,4.2184
1.669289,1,1.09331,1.399643,4.764587,3.03873
0.7336931,0,1.117974,1.144782,2.506556,-1.928764
1.174177,1,2.129784,-1.955648,3.475511,0.2022998
-1.670204,1,-4.929648,5.063405,-1.451335,3.713579
-4.105401,0,-8.011327,-0.8673607,-5.231534,2.651547
2.306072,1,2.218435,0.706773,-2.692015,-0.3622469
0.9921647,0,0.5548797,6.807881,-1.514903,-1.958891
-2.855555,1,-4.743213,1.71751,-0.2992376,7.00466
2.120752,0,3.615654,1.882079,-3.585966,2.78247
0.1929822,1,-2.272887,4.398572,0.3642968,4.622746
3.697112,1,2.843877,2.911797,2.874367,-2.126549
-0.6745263,0,-2.058899,3.00797,-1.646881,1.919969
-7.337198,1,-8.917608,-1.130838,4.148386,4.893016
-0.0371006,1,-2.635566,4.55576,0.9304718,-2.317453
-0.6496147,0,-1.958727,2.222333,1.386066,-2.479988
-1.591439,0,-2.857306,-1.743604,-3.232139,-1.29538
0.5445965,0,0.2235227,3.013901,-6.631297,-2.697011
-1.274834,1,-4.424133,5.033318,2.048403,9.493348
-0.707607,0,-1.096089,-1.545305,-3.422107,1.863786
-1.570206,0,-3.493116,1.150361,-3.384791,3.737848
-4.52286,0,-8.762601,-1.451578,-6.042962,4.04343
1.712818,1,-1.813646,7.257774,1.130163,3.357683
-2.493273,0,-4.622104,-1.731352,-8.432507,4.797011
0.3132967,0,-0.2699365,4.302718,-1.820331,0.6815474
1.534771,0,2.357385,3.559505,-4.822534,2.256565
-2.607024,0,-6.032685,4.303779,-3.106121,-1.390253
-3.388747,0,-6.437495,-2.529687,1.966914,4.378068
2.475194,1,1.090121,3.425285,1.423794,4.938519
0.7510964,0,1.562069,-1.220097,0.3439378,-1.841157
0.9490768,0,1.486961,1.43855,-3.784124,0.505681
0.4527315,1,-2.968603,6.466726,3.023464,-2.734741
-3.416497,1,-2.779148,-3.604887,-0.8385973,1.194099
1.759385,1,1.20154,1.359385,-0.8175409,0.022645
0.7578956,1,0.6356695,-0.008161,1.605391,6.592057
-2.824908,1,-3.990088,0.3011234,3.382415,1.33552
2.985661,0,4.901338,4.632051,0.2465299,4.859182
0.1356529,0,-0.3871976,2.401876,-6.83614,-3.471283
0.9172059,1,2.058635,-2.454517,3.848699,4.42754
-1.652958,0,-3.084555,-1.485588,-2.97555,2.945181
3.646015,1,2.284151,3.885909,-4.32268,2.630049
-4.179645,0,-8.192997,-1.148117,-3.480016,-0.4312885
0.6057752,1,-1.296074,3.456766,-1.346553,2.872164
0.0521835,0,-0.9076367,4.02324,-0.8729554,-0.0777
-1.676841,1,-3.108896,1.409636,0.8907053,-0.4411046
-2.426191,0,-4.995186,-0.036654,-3.374501,-1.799633
-0.0574132,1,-2.561412,4.365366,-1.116935,2.760425
-0.8129696,0,-0.9507125,-4.484171,-0.3128904,4.742894
-4.371716,1,-6.625187,1.704476,0.2284914,3.456514
-1.807862,1,-4.794729,4.45189,-0.9628023,2.513344
1.401911,1,1.029604,0.8368632,2.378013,1.099414
-2.200468,1,-4.812665,3.508718,-1.572939,0.5574017
-1.442843,0,-3.340529,2.143944,-3.094499,1.067064
-3.662445,1,-4.14404,-1.479483,0.0840282,0.598173
-1.640034,1,-1.535777,-1.654122,0.6390429,-1.810204
-2.082387,0,-4.915292,3.195783,-2.450732,-0.0350312
-3.681787,1,-5.549943,1.273263,4.132244,6.342281
0.1205896,0,-0.7708115,4.118972,-7.100235,-2.638379
-1.891396,0,-5.093351,6.057276,-0.7858707,0.064026
-0.4045578,1,-2.131018,2.626353,-0.4832379,-2.101972
-1.569523,1,-2.904466,1.260673,-0.7111239,-3.370533
-0.0658323,1,-1.384516,2.003931,1.993972,3.596456
-2.526632,0,-6.158939,4.786154,-5.279102,-0.8839516
-2.915847,1,-2.886924,-2.117947,2.809635,-1.253217
-0.4962522,0,-1.261133,0.8749002,-1.351167,0.9982316
0.0710956,0,-1.082225,5.562151,-2.604051,1.597261
0.583559,1,-1.088841,3.002435,-1.640175,2.081116
-3.231836,1,-4.894878,1.117711,5.808349,-2.666089
-1.54692,0,-3.539772,1.821618,-4.466323,4.750716
0.8410715,0,0.3507955,5.903542,-5.162919,4.801066
-0.2376247,1,-2.671052,4.112663,-4.122642,6.728995
0.2299725,1,-0.3426469,0.5893234,-3.585333,5.151974
0.1731481,0,-0.2547701,3.025044,-3.949541,0.3535466
0.3973024,1,-0.1608458,0.7138669,0.6242127,-3.841906
0.796145,0,-0.4364119,9.79333,-2.245677,1.559456
-2.307135,0,-5.58085,4.658558,-7.691078,3.394875
-1.309049,1,-0.7695022,-2.36008,-0.8559988,1.227714
-0.9125552,0,-2.426348,1.957197,1.518909,1.055036
-1.885712,0,-4.021297,0.6296821,-1.672543,0.7963189
-4.885058,1,-6.655599,0.4938138,-0.5847062,10.11175
2.19845,1,2.520274,-0.1800388,-0.7321998,1.68259
0.6249582,0,0.7964947,1.741733,-1.266459,0.1986939
-3.725136,1,-5.135054,0.3590375,2.021707,-0.2267795
-1.257516,0,-3.2862,3.280182,-4.737159,-3.317212
-3.756296,1,-5.458777,0.9280798,2.30158,4.337775
0.4299181,1,-0.4537243,1.408044,4.240502,1.857411
-2.21242,1,-4.8292,3.561581,3.401735,2.68899
-0.1200968,0,-2.136576,8.559138,1.350165,-3.660795
1.587551,0,2.499614,2.886332,-2.362189,0.1865484
0.9679734,0,1.103011,3.915191,-0.8076699,-0.840269
1.84063,1,0.6013511,2.799314,3.155374,1.372408
2.304796,1,1.324448,2.486134,-0.9399886,-3.509135
-1.245326,0,-3.652958,4.594216,4.733436,1.621987
-1.45822,1,-3.207856,2.130959,5.012065,-3.864077
0.4685549,0,1.092442,-1.25548,-0.3627749,-1.196594
-0.673413,0,-1.860026,2.467554,-3.711321,3.387131
-3.133612,1,-5.077344,1.725538,4.47606,0.3400383
1.318764,1,0.5214573,1.663368,1.071773,1.335367
-1.692872,0,-4.058404,2.482129,-5.502022,2.008112
-1.071419,0,-3.31246,5.53061,-2.653125,0.0429604
3.521706,1,2.086551,3.971453,-0.9879788,-1.80145
-1.560409,0,-3.179982,-0.5016121,0.4780192,-0.9192463
3.375998,1,2.417158,2.994978,0.4503639,2.265057
0.0050808,1,-2.415752,4.245737,-1.199411,3.259814
-2.280966,1,-5.081537,3.799783,-1.951481,-1.579016
1.285707,1,-1.426873,5.4563,0.5697508,-2.39957
3.716662,1,2.329457,3.99664,1.237679,-3.794163
-1.645412,0,-2.580932,-4.079611,-0.8629364,2.338195
1.196702,0,2.109123,1.208032,-1.250276,-3.76275
-1.925057,1,-3.532321,1.639636,-2.041083,4.904602
-2.217589,1,-3.703018,1.252342,2.546765,0.6135268
0.1612421,1,-4.698617,9.143624,-0.8285072,2.607919
-0.5031096,1,-3.036546,4.148062,-0.0312951,0.7687063
-4.053722,0,-10.17588,9.884679,-0.7844054,1.128341
-1.726509,0,-2.91239,-2.082888,-9.433568,4.358864
-0.8597086,1,-0.7203051,-1.326972,-1.379219,2.189389
0.7033017,0,1.01605,1.72565,-3.253591,5.419131
-0.807373,0,-1.318593,-1.781247,-1.107972,1.341913
1.581811,0,2.517957,3.69355,-5.375582,-0.9663488
1.126834,0,2.080323,0.5062386,-3.018086,-2.110603
3.824296,1,0.9089006,7.11896,1.547403,-3.977372
1.270166,1,0.5137675,1.546119,-0.5644602,4.068587
0.859901,1,-0.6931695,2.931988,0.198249,1.899744
1.307542,1,-3.787999,10.23919,6.897682,2.39255
-0.6172847,0,-2.455712,5.145417,-4.684219,-0.0620876
0.0252267,1,-1.432582,2.285264,-2.731128,4.011541
-1.290099,0,-3.226019,2.760457,-7.433882,4.170955
-2.240111,1,-2.471024,-1.260472,-0.6512653,1.825684
4.166871,1,4.018176,1.803983,1.902455,0.3457222
-1.114135,0,-2.785367,2.640553,-4.339927,3.236281
-0.9738042,0,-3.152683,5.077988,-1.696887,1.960482
2.842152,1,1.955349,2.61043,1.22037,0.8925057
-1.165671,0,-2.185553,-1.885667,-8.922292,-3.76165
-0.3369314,0,-1.866666,5.663393,-5.53123,-0.5445759
1.05196,1,-0.7539913,3.524386,-0.7009282,-0.6675764
-5.11536,1,-7.133255,0.885655,4.486769,-3.955202
-0.6939092,0,-1.544997,0.3074406,-0.1134215,-0.3220745
-1.50273,0,-3.087413,-0.5116538,4.249984,-3.562647
-0.9908045,1,-0.8608131,-1.44734,4.53397,-2.932771
-0.4207243,1,-1.273122,0.8964065,-2.001898,5.405944
-1.319715,0,-3.105858,1.881626,-1.082862,2.026975
1.405347,1,-1.807437,6.472524,-0.6274357,-1.566416
-1.434446,0,-4.394059,7.247448,-6.579938,2.61297
-0.2027688,1,-3.556653,5.989891,-0.5949101,2.120821
-4.678301,1,-7.644282,2.973943,-0.1307452,0.9471978
5.793095,1,4.496975,4.854207,-0.2985492,4.542293
1.61641,1,2.168636,-0.9104747,1.230398,-1.107481
-0.8081989,0,-2.311578,3.951568,-5.595882,0.8681387
-1.120678,0,-1.863388,-2.61123,-9.148082,6.789189
-1.19277,1,-5.093337,6.585188,0.1864729,5.254673
0.4944436,0,-0.0590099,4.057366,-3.775942,-1.743909
-1.906026,0,-4.209818,1.743727,-1.913302,1.363368
-2.735381,0,-6.250318,3.13081,-0.6941135,3.082097
-3.732608,1,-6.159431,2.37435,7.633888,-0.4661202
-1.225832,0,-2.88903,2.073323,-2.207453,1.186669
-2.375279,0,-5.397105,3.019738,-1.363591,-2.30284
-0.2695238,0,-1.808441,5.802269,0.0712485,-2.317854
-2.931109,0,-7.619885,8.393355,-5.251306,-0.8501732
-1.839426,0,-3.353328,-2.139619,-3.607453,2.98193
-0.4678656,0,-1.139563,0.0178048,-3.916878,0.2702945
-0.9954999,0,-2.76998,3.364099,-1.713167,-2.754171
-2.840639,1,-3.777246,-0.1828415,2.758143,-0.560696
-0.8006694,1,-1.41344,0.2317007,2.407959,2.880163
-0.8536978,0,-1.765857,-0.3166816,1.418109,-1.880312
-0.1516493,0,-1.467825,5.685358,-4.321051,1.860019
-1.088528,0,-3.824549,7.553195,-5.251471,-5.859738
0.8226516,1,-2.477631,6.403756,1.05687,4.964707
1.055405,0,1.224935,4.29085,-3.124919,1.89245
-6.232651,1,-6.997554,-2.207609,-1.331869,1.940779
-3.196327,1,-5.510085,2.44197,0.4619713,3.449594
-0.2763661,0,-0.3932338,-0.99883,-5.626045,-0.6242639
-2.582898,1,-4.803053,2.501862,-1.2442,1.894245
1.783899,1,-1.122103,6.104564,-0.9665866,5.243045
-3.275451,0,-7.886087,6.253841,-4.584741,4.5591
-1.294465,0,-2.940692,1.025572,-1.921472,4.885021
0.9214211,0,2.079585,-1.733746,-4.708141,-2.469473
-1.114181,0,-2.445174,0.7337345,-0.7964444,1.580633
-2.965212,1,-3.662734,-0.7458712,-0.3552019,2.50978
-2.505483,0,-5.134129,0.6115754,-3.987438,-1.620785
-1.03322,1,-2.046074,0.8706779,-1.644847,1.337026
-0.4169534,0,-1.327427,2.411142,-0.6063311,-8.305631
1.124855,1,1.301339,-0.3814391,2.468168,-6.24539
-1.326342,1,-3.334999,2.733968,0.1695603,1.820924
-1.719695,0,-2.544703,-4.222445,-2.994252,-5.944745
-0.1731336,0,-1.168604,3.739569,-0.3557771,-0.7992735
1.430047,1,0.5302976,1.900207,-3.204805,4.684117
-1.636692,0,-3.573574,0.5469195,-5.163026,5.478832
-3.157386,0,-6.191155,-1.369355,-5.556669,0.0459002
-1.3605,0,-3.358782,3.285341,-5.057921,-2.45769
-0.6261293,0,-2.453564,5.447273,-3.044404,2.899558
-0.6816284,1,-2.175732,2.024267,-1.684924,0.4496231
-0.738227,0,-1.828745,1.124576,-0.8423196,-2.518189
-1.50799,1,-3.246385,2.077755,-1.57593,1.318082
-0.9238189,0,-1.745509,-1.591606,-1.819396,4.22422
-1.125907,1,-1.329164,-0.7973695,-1.207989,5.280939
-0.6163466,0,-1.246373,-1.355238,-5.327472,-1.941875
0.1817237,0,-0.3108808,2.939107,-7.854063,-2.233832
-0.0204878,0,-1.020848,3.559365,-4.95648,-1.538528
-0.9645298,0,-2.34108,1.64534,-9.796666,-0.1801745
0.0100024,0,0.0352117,-0.3859396,-1.450074,-5.999861
0.4373724,1,-1.253484,3.031493,3.16015,1.152283
-1.038226,1,-3.85727,4.513487,6.867842,0.7196186
0.7949546,0,1.302228,0.9748952,-7.248332,5.320745
0.9457012,1,-1.829074,5.39497,1.256284,2.973838
0.5934334,0,0.712161,1.435725,-3.198592,4.455087
-0.9112802,0,-1.34432,-2.257987,-5.640109,-0.6471884
-0.5750885,0,-1.299939,-0.547464,-3.075953,-0.3669312
-2.978868,1,-3.878565,-0.311119,-3.425353,1.466467
-0.7803432,0,-2.137372,2.068732,-1.600624,0.5768435
0.4756089,1,-1.836982,4.160533,-2.907924,-0.7997361
0.6069503,1,-0.556975,1.992001,-0.0095531,2.266646
-1.174927,1,-2.225834,0.8997107,-0.1787958,3.407294
-1.728866,0,-4.19449,2.755158,-7.981638,-0.7589017
-0.4282404,0,-1.362005,1.724455,2.123998,2.849733
-0.2372638,0,-1.253684,3.439353,-2.669717,6.603174
0.4143472,1,-1.363756,3.171795,0.6772793,12.25609
-0.5837386,1,-3.096435,4.079638,-7.569541,3.104496
-2.270544,0,-5.378013,3.736336,-2.938704,5.178553
-0.2178542,0,-0.7640646,1.449589,-2.500671,-0.819562
1.124705,0,1.710284,2.551329,-3.479406,5.364222
-1.234658,0,-2.985518,1.006563,3.793018,6.226706
3.128745,1,0.9023805,5.42768,0.9470405,0.4409914
0.3270749,1,-0.7208323,1.663072,-0.5524778,3.962435
1.259568,1,-0.505863,3.52285,1.965688,-2.053879
1.21874,0,1.618081,4.046826,-6.889035,4.324076
2.615053,1,0.6032542,4.751816,2.112647,1.425987
-1.32629,0,-3.606648,4.2563,-2.440655,1.961825
-0.4693418,0,-1.5674,3.001201,-1.374391,-2.262739
-2.711327,1,-3.269546,-0.8470963,4.699506,3.828728
-2.949915,0,-6.896896,5.581369,-8.948572,0.2733445
1.112911,0,1.739429,2.516267,-8.218033,3.786925
-0.975284,1,-0.5822599,-1.910707,1.15896,1.112074
-4.21868,0,-9.482087,4.02017,-0.4732524,1.309466
1.350162,0,2.065882,2.97563,-2.313024,2.757929
-0.5168577,0,-1.785987,2.413455,3.304063,-0.1238967
0.0438697,0,-0.8090233,4.124996,-3.427926,-0.2396081
-2.85273,1,-5.327734,2.955153,2.021797,4.680957
-1.541829,0,-3.645005,2.362996,-2.458861,3.927614
-0.6302652,1,-2.223958,2.247831,-0.6174003,4.243206
-0.5504757,0,-1.804036,2.457952,-5.554122,1.026197
-0.1922909,1,0.6939194,-2.474065,-0.7487558,-1.444338
